Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/NewsCloset/status/1981543814444830857,"NewsCloset","At every place where these raids happen, employers increase wages so they can hire legal citizens. In Chicago, minorities were able to get hundreds of well-paying jobs that formerly went to illegals at a bread factory.",7,0,0,0,2025-10-24T02:10:35+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/westcoastrighty/status/1980504190628909326,"westcoastrighty","What are ""urban amenities""? Why would any of them take public transit? Have you seen the crime that takes place every day on public transit in LA? Where would they take transit to? LA has no central area where most of the good jobs are like Manhattan, Chicago, and San Fran",32,0,0,0,2025-10-21T05:19:29+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/SpaceWalk0/status/1979153097428496887,"SpaceWalk0","Gotta love Chicago. 24/7 ICE hysteria. Governor with highly suspicious gambling issue. Mayor who wants to tax jobs. Spend more on illegals healthcare than everything else combined. City and state are insolvent. Do people understand what a joke this place is???",478,5,0,1,2025-10-17T11:50:43+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/BrennanWoodruff/status/1978892863153807423,"BrennanWoodruff","1. None of those companies are investing in Chicago and Illinois because of ridiculously absurd regulation already in place
2. There are no ai jobs in Chicago as a result
3. So why would they invest in the people given they don’t have the skills they’d look to hire",258,10,0,0,2025-10-16T18:36:39+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/strappygal123/status/1978490230945554588,"strappygal123","ICE, go elsewhere this high school mentality. The city did not invite nor ask for help. Chicago does not want you there. I thought you were put in place to lower crime but ICE, you are provoking the masses to justify your jobs. Remember, you are human & smbdyz children, as well.",17,0,0,0,2025-10-15T15:56:44+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/joy_kornetta/status/1978328134526042623,"joy_kornetta","@GovPritzker
 
@ChicagosMayor
 what is YOUR PROBLEM? We, the ppl, in Chicago want 
@ICEgov
 
@DHSgov
 
@Sec_Noem
 HERE in this city since YOU can't & won't do your jobs! Why aren't you protecting them? You then take in the rapists, murderers etc! Big mansions, lots of room at YOUR place!",8,0,0,0,2025-10-15T05:12:37+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/Jameshenry1970/status/1977841129497526294,"Jameshenry1970","Agreed here in NY they are all over the place.. No matter what, Trade.. Especially on the Prevailing wage Jobs.. Washington state also all over.. Chicago saturated.. Mostly Mexican",24,1,0,0,2025-10-13T20:57:26+00:00,2025-11-13T16:52:48.186292+00:00
https://x.com/reading_while/status/1989010219301503434,"reading_while","What's better for US jobs than suddenly shutting down an entire growing industry?",12,0,0,0,2025-11-13T16:39:24+00:00,2025-11-13T16:49:18.237989+00:00
https://x.com/taco_twins/status/1989009457133551768,"taco_twins","Chicago STFU and let them do their jobs",2,0,0,0,2025-11-13T16:36:23+00:00,2025-11-13T16:49:18.237989+00:00
https://x.com/modmillenialMI/status/1989006435930276232,"modmillenialMI","Government/Taxpayer paid employees shouldn’t be allowed to be in a Union.
It’s corruption. 

Also can the teachers focus on teaching? Chicago has zero schools where the students are proficient in reading. The youths can’t get jobs if they can’t read. You’re failing them.",3,0,0,0,2025-11-13T16:24:22+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/surveyguy2/status/1989003790872162678,"surveyguy2","To misquote someone, is there an anti-trump way to fix pot holes? 

Seriously. Let's hope he focuses on getting the 3rd precinct open. And navigating the new 38th & Chicago in a way that is not a pedestrian plaza. stimulating business. Growing jobs. Working with the state/ county",8,0,0,1,2025-11-13T16:13:52+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/Earthworksjobs/status/1988991050090680619,"Earthworksjobs","Postdoctoral Researchers - climate engineering- Chicago, IL, USA - 
https://
earthworks-jobs.com/job?id=11220 #jobs #postdoc #ClimateEngineering",79,1,0,0,2025-11-13T15:23:14+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/Catsavia/status/1988983613896237407,"Catsavia","How many dems ditched their jobs in congress to go support illegals in Chicago? You may have forgot, we didn't",3,0,0,0,2025-11-13T14:53:41+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/ChiBizJournal/status/1988981470401077335,"ChiBizJournal","New grads are facing a tough market. Here are the top 'AI proof' entry-level jobs.",24,0,0,0,2025-11-13T14:45:10+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/_Midwest_Based/status/1988975541215719818,"_Midwest_Based","The ""free market"" allowed all of the jobs here to leave to Mexico/China and then allowed rich people from Chicago to scoop up affordable properties intended for local economy/ city/school sustaining families for cash, pricing us out of the market and turned them into Airbnbs.",14,1,0,1,2025-11-13T14:21:37+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/DisabledWriters/status/1988968526003233018,"DisabledWriters","@TheOnion
 is taking fellowship applications for its Spring 2026 writing fellowship, based in Chicago, IL. Deadline is December 4, 2025. 
https://
jobs.gusto.com/postings/the-o
nion-writing-fellowship-spring-2026-4f34351b-ba3f-452c-8a65-c70e046dbb49?utm_source=thewritersjob.beehiiv.com&utm_medium=newsletter&utm_campaign=twjn-pro-145-pitch-calls-writing-opportunities-media-jobs&_bhlid=c96ce33a3f79a08c834cfff4f816393dd7986193
…",22,0,0,0,2025-11-13T13:53:44+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/Wood_House76/status/1988962070302511612,"Wood_House76","Both threads as article 

Do not forget how Chicago officials’ used data distortion to shame “the unvaccinated,” coerce unnecessary shots, ban people from public places, and threaten city workers’ jobs.


https://
tinyurl.com/msvdnp6s",442,2,0,0,2025-11-13T13:28:05+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/MVTalent/status/1988961390581666214,"MVTalent","Hiring now in Chicago, IL – Buyer (FMCG Merchandise) for a global wine & spirits brand.
$70–80k + bonus + benefits.
Drive sourcing, supplier management & inventory control.
#BuyerJobs #Procurement #FMCG #SupplyChainCareers #PurchasingJobs 
https://
paiger.link/88059879",10,0,0,0,2025-11-13T13:25:23+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/JobsNowPR/status/1961531682860810596,"JobsNowPR","Fresh tax advisor role at EY Chicago
120k",6308,305,92,4,2025-08-29T20:49:31+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/JobsNowPR/status/1957631244713292022,"JobsNowPR","up to 189k for fully remote BI analyst at Caterpillar Chicago",26832,1908,325,20,2025-08-19T02:30:34+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/JobsNowPR/status/1957630877661638828,"JobsNowPR","Lots of jobs at Discover in Chicago today
up to 124k for this app engineer",10651,603,160,9,2025-08-19T02:29:06+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/JobsNowPR/status/1957630686199775309,"JobsNowPR","Now in chicago:
up to 415k for a sr product marketer at SAP",19169,1348,307,13,2025-08-19T02:28:21+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/JaymalGreen/status/1912553599147651365,"JaymalGreen","Chik-Fila, WELCOME TO THE SOUTHSIDE OF CHICAGO! I remember when I got the call after the meeting, I couldn’t believe it. They are starting with 100 jobs and 80% of the workers stay blocks away. This is what building community looks like, bigger announcements coming soon! ",11319,295,37,39,2025-04-16T17:08:06+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/TanikaPMeeks/status/1063588688926597120,"TanikaPMeeks","Tyler has earned him self another golden t shirt.#ElevateChicago",0,0,0,0,2018-11-17T00:24:38+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/BeNobleAdvocacy/status/850487472559722498,"BeNobleAdvocacy",".
@BeNobleMuchin
 signing up for #ElevateChicago today! #chartersforchange #benoble",0,3,0,0,2017-04-07T23:16:29+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/BeNobleAdvocacy/status/836242337458192389,"BeNobleAdvocacy","Ready to kick off here @charters4change 
@BeNobleSchools
 #chartersforchange #elevatechicago",0,1,1,0,2017-02-27T15:51:24+00:00,2025-11-13T16:30:18.038696+00:00
https://x.com/BeNobleStreet/status/934188057045159936,"BeNobleStreet","It's happening (soon). #elevatechicago",0,2,0,0,2017-11-24T22:32:43+00:00,2025-11-13T16:29:18.301848+00:00
https://x.com/BeNobleMuchin/status/837741479925788673,"BeNobleMuchin","This week 
@BeNobleMuchin
 kids hit the books hard during office hours! #ElevateChicago #BeNoble",0,10,4,0,2017-03-03T19:08:27+00:00,2025-11-13T16:29:18.301848+00:00
https://x.com/DroneHeroNFT/status/1550514538973380610,"DroneHeroNFT","Guess the location #elevatechicago 

#nfts #nft #nftart #nftcommunity #nftcollector #nftartist #crypto #digitalart #cryptoart #art #ethereum #opensea",0,12,7,2,2022-07-22T16:14:07+00:00,2025-11-13T16:26:47.735762+00:00
https://x.com/msjewls09/status/1185554341731676160,"msjewls09","@kindersmorgie
 #elevatechicago  So excited to be here today!!",0,5,1,0,2019-10-19T13:52:36+00:00,2025-11-13T16:26:47.735762+00:00
https://x.com/MikesMoneyClass/status/862014655660781572,"MikesMoneyClass","Time to #elevatechicago !!! #chartersfor change",0,1,0,0,2017-05-09T18:41:24+00:00,2025-11-13T16:26:47.735762+00:00
https://x.com/BeNobleAdvocacy/status/836243092458127361,"BeNobleAdvocacy","Things are started here at 
@BeNobleSchools
 
@BeNobleMuchin
 @charters4change #chartersforchange #elevatechicago",0,5,1,0,2017-02-27T15:54:24+00:00,2025-11-13T16:26:47.735762+00:00
https://x.com/BeNobleAdvocacy/status/830072394962305024,"BeNobleAdvocacy",".
@BeNobleBulls
 is ready to #ElevateChicago learn more at @charters4change",0,5,2,0,2017-02-10T15:14:15+00:00,2025-11-13T16:26:47.735762+00:00
https://x.com/soronkoacademy/status/1985710332136849752,"soronkoacademy","#GigTermOfTheDay: Micro Job
A micro job is a small task done in minutes or hours for quick pay. Great for earning extra income, gaining experience, and building your gig portfolio.
Start small, deliver quality, grow big.
#GigWork #FreelanceLife #MicroJob #GigEconomy #FutureOfWork",20,0,0,0,2025-11-04T14:06:50+00:00,2025-11-13T16:16:47.588607+00:00
https://x.com/homebaseincome/status/1986860024992329849,"homebaseincome"," Gig food delivery pro and cons. Will gigging get easier or dwindle away?


https://
youtu.be/NwQiVpGgMvM

#fooddelivery #gigwork #gigworkers #grocerydelivery #gigapps",8,0,0,0,2025-11-07T18:15:18+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/PatriotSoftware/status/1981783021297471684,"PatriotSoftware","59.5% of side hustlers say inflation and rising costs pushed them to start or keep their gig.

The hustle isn’t optional anymore; it’s how Americans are keeping up. 

Full survey → 
https://
patriotsoftware.com/blog/accountin
g/side-hustle-nation-survey/
…

#Economy #GigWork #SideHustle #SmallBusiness",54,0,1,0,2025-10-24T18:01:06+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/soronkoacademy/status/1981395712907862282,"soronkoacademy"," It’s Official!
We’re launching Women in Gig Space (WIGS) — a community for Ghana’s female gig workers to connect, collaborate & share real opportunities in the gig space.
1st Nov 2025 |  4–5PM |  Zoom
Let’s empower women to thrive in gig work!
#WomenInGigSpace #GigWork",42,5,0,0,2025-10-23T16:22:05+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/ChiCookWORKS/status/1980273833366913171,"ChiCookWORKS","Manufacturing is key in Chicagoland! We are proud to connect nearly 500 career seekers with opportunities and partner with 150+ employers. Discover meaningful careers that fuel growth! Explore at 
http://
chicookworks.org/career-seeker-
services/
… 

#ManufacturingMonth #ChicagoJobs #CareerGrowth",34,1,0,1,2025-10-20T14:04:08+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/SunshineCinema/status/1977621754353791231,"SunshineCinema"," SPARK Ambassador Nomthandazo Zungu from Manguzi is a photographer, Sunshine Cinema facilitator & DUT Drama graduate. Through gig work, film & photography, she inspires change, empowers youth & sparks dialogue in her community.  #SPARKAmbassador #GigWork",355,2,0,0,2025-10-13T06:25:43+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/NatAbleNetwrk/status/1970186813085024719,"NatAbleNetwrk","¡Regresamos a Pilsen para otro Workforce Wednesday!

Conoce a empleadores, comparte tu resumé y da el próximo paso en tu carrera.

#WorkforceWednesday #ChicagoJobs",15,0,0,0,2025-09-22T18:01:55+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/BigIdeas4SB/status/1964093743050510592,"BigIdeas4SB","When to Take the Side Gig to Full-Time Status via 
@SBEcouncil
 
https://
bit.ly/4m3G4cD #smallbusiness #Gigwork #entrepreneurship",341,3,2,3,2025-09-05T22:30:14+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/MasteringRisk/status/1963196089974083704,"MasteringRisk","In Canada, approximately 50% of gig workers are involved in transportation-related services, such as driving for Uber, DoorDash, and Skip the Dishes. #gigwork #Canada",74,1,0,0,2025-09-03T11:03:16+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/SalesTaxInst/status/1823742365091123479,"SalesTaxInst","We are hiring! Join our team now: 
https://
salestaxinstitute.com/join-our-team?
utm_source=twitter&utm_medium=social&utm_campaign=eahiring
… #NowHiring #ChicagoJobs #SalesTaxNerd",27,0,0,0,2024-08-14T15:23:57+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/recruitingnet1/status/1759745599555895765,"recruitingnet1","Meet with the recruitment team from

@USCG
 at the Chicago Career Fair, February 23rd, 9:30 AM, Hotel Chicago Downtown. Apply to open positions! #chicago #chicagojobs #jobs #nowhiring #careerfair",45,0,0,0,2024-02-20T01:03:40+00:00,2025-11-13T15:50:47.622488+00:00
https://x.com/rayexis/status/1988662047178146293,"rayexis","beating cancer at 22 !!",3244448,315970,8461,2360,2025-11-12T17:35:54+00:00,2025-11-13T15:50:17.688167+00:00
https://x.com/BluebriarArts/status/1988607907919962394,"BluebriarArts","unfortunately this too is an artistic act",4881982,213050,8851,123,2025-11-12T14:00:46+00:00,2025-11-13T15:50:17.688167+00:00
https://x.com/kensium/status/1986182094863933678,"kensium","Kensium is now hiring. We don’t have TPS reports.

 
https://
kensium.com/careers/

#NowHiring #B2BCommerce #ChicagoJobs #HyderabadJobs #NoTPSReports #OfficeSpace",7,2,1,0,2025-11-05T21:21:27+00:00,2025-11-13T15:50:17.688167+00:00
https://x.com/TMFloydandCo/status/1981403019796246691,"TMFloydandCo"," #AnotherTMFHire alert!

We just hired a Sr. BA – Admin/Ops in Chicago for a major health insurance company! Big congrats to our candidate and client! 

Who's next? 
 resumes@tmfloyd.com

#ChicagoJobs #HealthcareIT #BusinessAnalyst #NowHiring #TMFWins",16,0,0,0,2025-10-23T16:51:07+00:00,2025-11-13T15:50:17.688167+00:00
https://x.com/recruitingnet1/status/1759739987988299939,"recruitingnet1","Meet with the recruitment team from

@TSA

at the Chicago Career Fair, February 23rd, 9:30 AM, Hotel Chicago Downtown. Apply to open positions! #chicago #chicagojobs #jobs #nowhiring #careerfair",46,0,0,0,2024-02-20T00:41:22+00:00,2025-11-13T15:50:17.688167+00:00
https://x.com/nicksortor/status/1988810417456705931,"nicksortor"," BREAKING: President Trump has officially signed the CR to RE-OPEN the government from the Schumer Shutdown

Trump REFUSED to budge. Not a SINGLE PENNY went to illegals, as Chuck Schumer wanted

GREAT WORK, 47! ",1588678,99799,12341,1347,2025-11-13T03:25:28+00:00,2025-11-13T15:30:17.024913+00:00
https://x.com/RepTimBurchett/status/1988753074174013505,"RepTimBurchett","I tried to release the Epstein files today. Democrats blocked it.",2308320,63132,19562,6308,2025-11-12T23:37:36+00:00,2025-11-13T15:30:17.024913+00:00
https://x.com/timburchett/status/1988728014725890359,"timburchett","I tried to release The Epstein Files immediately and the Democrats blocked it.",2687292,50255,17331,4813,2025-11-12T21:58:02+00:00,2025-11-13T15:30:17.024913+00:00
https://x.com/IsThisA3DModel/status/1988722043001663787,"IsThisA3DModel","probably turns your screen yellow",197561,27965,1060,31,2025-11-12T21:34:18+00:00,2025-11-13T15:30:17.024913+00:00
